日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2019-01-20,优,34,23,9,31,2,19,0.34,54
2019-01-21,良,53,97,22,59,6,41,0.57,35
2019-01-22,良,60,78,26,69,6,48,0.76,28
2019-01-23,优,47,47,22,51,5,44,0.66,31
2019-01-24,良,80,139,58,75,10,50,1.15,22
2019-01-25,优,35,18,11,34,3,20,0.41,48
2019-01-26,优,35,11,21,35,4,31,0.55,37
2019-01-27,良,90,224,50,102,9,44,0.88,29
2019-01-28,良,52,70,29,54,5,29,0.55,46
2019-01-29,轻度污染,135,290,102,134,15,71,1.42,13
2019-01-30,良,74,162,31,79,5,24,0.6,48
2019-01-31,优,33,15,11,22,4,16,0.43,49
2019-02-01,良,67,152,40,81,6,45,0.89,27
2019-02-02,轻度污染,138,333,103,134,7,53,1.39,17
2019-02-03,轻度污染,115,271,43,159,2,14,0.45,57
2019-02-04,良,77,172,41,99,5,24,0.8,43
2019-02-05,中度污染,153,253,97,221,9,25,0.88,35
2019-02-06,良,83,196,55,110,13,22,1.12,39
2019-02-07,优,35,50,7,28,2,8,0.32,61
2019-02-08,优,43,181,24,44,5,18,0.45,52
2019-02-09,优,31,56,8,19,3,11,0.33,56
2019-02-10,优,39,116,24,34,5,21,0.5,41
2019-02-11,良,55,163,36,51,7,28,0.72,39
2019-02-12,优,49,132,28,51,6,23,0.75,39
2019-02-13,优,39,77,21,31,2,21,0.54,44
2019-02-14,良,70,237,50,45,4,30,0.9,31
2019-02-15,优,35,83,10,18,2,9,0.32,61
2019-02-16,优,32,56,7,18,2,11,0.33,63
2019-02-17,优,33,60,12,21,3,21,0.41,55
2019-02-18,优,42,139,28,38,6,44,0.69,32
2019-02-19,轻度污染,115,273,86,44,4,36,0.96,42
2019-02-20,良,58,118,38,38,4,28,0.58,59
2019-02-21,轻度污染,120,257,90,64,5,49,1.1,45
2019-02-22,轻度污染,131,283,100,55,5,57,1.28,32
2019-02-23,中度污染,168,310,128,36,8,63,1.55,47
2019-02-24,轻度污染,110,243,80,14,4,46,0.96,48
2019-02-25,良,70,178,49,63,8,46,0.94,39
2019-02-26,良,71,177,50,77,9,56,0.91,27
2019-02-27,轻度污染,118,284,89,99,7,57,1.06,43
2019-02-28,轻度污染,106,270,75,104,6,51,0.9,50
2019-03-01,轻度污染,150,313,114,131,8,58,1.12,57
2019-03-02,重度污染,235,358,185,122,8,66,1.41,71
2019-03-03,重度污染,212,353,161,132,9,60,1.35,67
2019-03-04,轻度污染,141,309,106,69,5,51,1.04,59
2019-03-05,轻度污染,126,287,85,81,4,42,0.91,54
2019-03-06,优,37,73,7,19,1,14,0.29,71
2019-03-07,优,37,69,17,36,3,34,0.45,52
2019-03-08,良,81,287,56,100,8,55,0.74,44
2019-03-09,轻度污染,111,346,83,121,8,60,0.82,39
2019-03-10,轻度污染,144,354,109,66,4,52,0.97,41
2019-03-11,良,51,85,24,24,2,24,0.46,53
2019-03-12,优,36,8,4,25,1,9,0.25,69
2019-03-13,优,34,5,7,29,1,20,0.3,58
2019-03-14,优,39,23,6,38,2,21,0.3,58
2019-03-15,优,50,108,9,48,1,14,0.25,70
2019-03-16,良,56,122,22,63,3,36,0.49,42
2019-03-17,良,75,239,46,94,6,48,0.67,53
2019-03-18,轻度污染,130,354,98,140,9,69,0.84,57
2019-03-19,中度污染,168,356,126,170,8,74,0.98,70
2019-03-20,良,93,303,65,100,5,38,0.66,62
2019-03-21,优,38,31,5,25,1,8,0.26,70
2019-03-22,优,35,40,7,30,1,17,0.25,59
2019-03-23,优,41,119,10,31,2,11,0.26,72
2019-03-24,良,68,222,34,83,5,40,0.43,45
2019-03-25,良,54,131,22,61,2,37,0.45,54
2019-03-26,良,84,275,43,115,9,42,0.76,55
2019-03-27,轻度污染,103,321,66,133,6,51,0.96,47
2019-03-28,良,59,175,24,67,6,27,0.55,53
2019-03-29,良,73,240,22,92,3,30,0.41,47
2019-03-30,优,36,9,4,24,1,7,0.24,70
2019-03-31,优,33,8,8,29,1,23,0.32,54
2019-04-01,优,39,40,11,37,1,27,0.34,58
2019-04-02,良,57,186,27,65,5,37,0.57,51
2019-04-03,良,80,289,56,86,7,47,0.69,72
2019-04-04,轻度污染,106,305,70,124,6,52,0.65,74
2019-04-05,重度污染,210,354,38,282,3,22,0.32,66
2019-04-06,轻度污染,137,343,39,222,5,33,0.53,57
2019-04-07,良,76,233,39,101,7,38,0.59,64
2019-04-08,良,62,167,31,74,11,34,0.88,55
2019-04-09,优,38,34,22,30,2,20,0.48,57
2019-04-10,优,44,110,24,29,2,25,0.38,62
2019-04-11,良,64,272,45,63,1,36,0.43,63
2019-04-12,良,82,279,59,81,3,38,0.52,66
2019-04-13,轻度污染,118,336,82,95,3,36,0.57,63
2019-04-14,良,56,177,16,62,1,22,0.28,77
2019-04-15,良,76,303,43,95,5,40,0.45,65
2019-04-16,良,98,337,68,107,6,34,0.54,100
2019-04-17,轻度污染,141,348,106,134,8,51,0.97,103
2019-04-18,轻度污染,124,338,40,162,2,19,0.4,84
2019-04-19,良,62,177,20,72,2,25,0.4,68
2019-04-20,良,56,151,36,49,1,39,0.5,30
2019-04-21,轻度污染,112,340,59,163,4,40,0.8,55
2019-04-22,轻度污染,127,349,92,136,3,41,0.88,100
2019-04-23,轻度污染,127,356,95,100,1,28,0.72,68
2019-04-24,良,66,201,45,35,1,26,0.6,39
2019-04-25,优,38,43,8,18,2,14,0.23,77
2019-04-26,优,44,78,18,28,2,16,0.28,84
2019-04-27,良,56,209,37,39,2,25,0.41,57
2019-04-28,良,64,276,46,24,2,22,0.47,61
2019-04-29,轻度污染,135,359,101,48,2,34,0.84,68
