日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2019-02-16,优,42,125,20,41,17,36,0.94,39
2019-02-17,良,54,202,31,59,21,48,1.3,29
2019-02-18,轻度污染,102,325,75,113,35,73,2.14,14
2019-02-19,中度污染,155,323,116,142,22,54,1.98,34
2019-02-20,轻度污染,122,262,91,118,20,48,1.55,34
2019-02-21,轻度污染,148,295,113,161,35,76,2.45,23
2019-02-22,中度污染,170,325,129,172,34,84,2.54,20
2019-02-23,良,98,215,70,109,41,68,1.86,34
2019-02-24,轻度污染,119,254,86,129,43,82,2.19,36
2019-02-25,良,55,125,31,64,23,49,1.03,30
2019-02-26,良,71,180,45,90,31,54,1.38,29
2019-02-27,良,95,261,65,123,39,77,2.11,20
2019-02-28,轻度污染,135,299,100,168,30,82,2.33,26
2019-03-01,中度污染,154,316,115,197,38,82,2.38,32
2019-03-02,中度污染,191,346,146,217,36,79,2.68,56
2019-03-03,中度污染,197,344,149,208,36,78,2.63,70
2019-03-04,中度污染,175,339,131,185,33,79,2.4,61
2019-03-05,重度污染,201,351,152,218,23,87,1.79,28
2019-03-06,良,64,204,33,69,10,33,0.62,58
2019-03-07,良,58,155,34,65,15,56,1.11,40
2019-03-08,良,86,314,61,106,28,63,1.94,61
2019-03-09,轻度污染,111,348,83,124,24,62,1.38,47
2019-03-10,良,73,221,47,82,21,45,0.82,51
2019-03-11,良,80,253,48,96,16,41,1.1,55
2019-03-12,优,42,29,13,40,10,17,0.47,72
2019-03-13,优,46,44,15,47,14,27,0.58,54
2019-03-14,良,60,190,28,71,21,47,1.03,42
2019-03-15,优,48,96,16,46,11,24,0.51,65
2019-03-16,良,58,142,30,65,31,53,1.3,44
2019-03-17,良,71,218,38,89,25,61,1.08,44
2019-03-18,良,81,264,54,100,19,57,1.17,48
2019-03-19,轻度污染,139,351,105,167,26,70,1.61,60
2019-03-20,良,74,241,51,82,10,33,0.67,92
2019-03-21,优,41,42,18,34,8,20,0.49,61
2019-03-22,良,52,215,26,55,22,50,1.12,41
2019-03-23,优,40,104,14,31,9,19,0.44,70
2019-03-24,良,68,219,39,85,28,58,1.45,48
2019-03-25,良,82,288,50,113,29,61,1.35,50
2019-03-26,良,53,111,21,54,14,30,0.45,71
2019-03-27,良,67,185,32,81,20,43,0.61,60
2019-03-28,优,38,21,15,33,11,24,0.37,65
2019-03-29,良,57,152,33,61,28,45,1.45,46
2019-03-30,优,41,30,15,33,9,19,0.38,70
2019-03-31,优,36,14,14,30,12,31,0.51,60
2019-04-01,优,46,94,19,42,17,37,0.54,56
2019-04-02,良,52,127,22,55,23,48,0.64,51
2019-04-03,良,69,239,35,84,29,50,1.3,77
2019-04-04,轻度污染,131,336,94,182,41,66,2.21,103
2019-04-05,轻度污染,135,332,28,200,11,27,0.36,73
2019-04-06,良,54,107,17,55,17,37,0.41,72
2019-04-07,优,48,73,14,43,14,28,0.34,69
2019-04-08,优,43,58,14,34,12,27,0.34,68
2019-04-09,优,45,126,16,41,14,35,0.45,68
2019-04-10,良,51,198,19,46,14,34,0.57,75
2019-04-11,良,71,292,45,87,33,56,1.4,62
2019-04-12,轻度污染,106,327,79,115,26,46,1.67,104
2019-04-13,轻度污染,147,355,111,147,14,39,1.15,95
2019-04-14,良,73,305,39,83,13,50,0.78,57
2019-04-15,良,71,259,34,89,29,49,1.36,79
2019-04-16,良,77,281,50,90,19,39,0.98,109
2019-04-17,良,92,292,62,107,12,32,0.83,125
2019-04-18,良,80,237,32,105,8,23,0.46,96
2019-04-19,优,43,55,10,32,8,23,0.42,82
2019-04-20,良,52,112,27,55,19,53,1.61,43
2019-04-21,良,59,180,33,62,12,37,1.02,62
2019-04-22,良,83,288,59,99,24,47,1.6,77
2019-04-23,良,69,261,49,76,11,35,0.74,59
2019-04-24,优,48,85,16,48,5,20,0.47,64
2019-04-25,优,45,88,13,32,6,17,0.42,84
2019-04-26,良,51,162,18,45,10,34,0.53,68
2019-04-27,良,58,235,34,66,12,47,1.06,56
2019-04-28,良,72,310,48,68,14,35,1.33,80
2019-04-29,良,74,295,51,77,12,36,1.0,90
