日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2019-01-21,轻度污染,112,311,78,148,31,67,1.45,18
2019-01-22,轻度污染,135,346,99,185,34,70,1.7,21
2019-01-23,轻度污染,110,268,80,147,32,64,1.71,27
2019-01-24,轻度污染,142,288,106,163,39,70,1.85,35
2019-01-25,轻度污染,115,261,76,131,22,41,1.24,47
2019-01-26,良,71,175,40,85,17,47,1.17,33
2019-01-27,良,79,185,54,99,17,43,0.99,46
2019-01-28,良,94,229,60,120,19,42,1.17,42
2019-01-29,轻度污染,113,254,81,153,28,49,1.45,40
2019-01-30,轻度污染,143,302,100,173,25,53,1.5,40
2019-01-31,良,65,255,24,78,14,18,0.76,57
2019-02-01,轻度污染,111,337,81,131,13,32,1.01,51
2019-02-02,轻度污染,129,310,96,118,13,28,1.23,58
2019-02-03,轻度污染,147,321,99,174,23,40,1.38,42
2019-02-04,轻度污染,138,301,101,200,29,36,1.43,60
2019-02-05,轻度污染,150,247,114,186,27,25,1.22,84
2019-02-06,中度污染,190,331,145,191,15,31,1.68,37
2019-02-07,良,71,230,40,81,11,10,0.86,60
2019-02-08,良,68,283,45,72,16,19,1.0,40
2019-02-09,良,75,279,49,81,14,18,1.01,51
2019-02-10,良,82,279,59,80,12,21,1.09,45
2019-02-11,轻度污染,123,320,93,115,11,21,0.98,64
2019-02-12,中度污染,161,333,122,154,24,44,1.4,42
2019-02-13,中度污染,190,355,147,184,16,42,1.59,26
2019-02-14,轻度污染,114,324,85,100,8,32,1.33,26
2019-02-15,轻度污染,106,313,78,104,10,24,0.89,46
2019-02-16,良,57,199,35,60,10,31,0.66,49
2019-02-17,良,60,241,35,66,15,43,0.73,35
2019-02-18,良,93,310,68,102,25,46,1.02,27
2019-02-19,中度污染,178,345,135,144,13,44,1.13,28
2019-02-20,重度污染,208,326,165,195,22,51,1.56,44
2019-02-21,轻度污染,135,288,102,138,33,52,1.75,58
2019-02-22,中度污染,170,324,129,177,39,67,1.54,41
2019-02-23,中度污染,185,330,140,185,30,66,1.73,58
2019-02-24,重度污染,212,341,162,220,38,76,1.84,55
2019-02-25,重度污染,232,356,181,250,43,80,1.98,61
2019-02-26,中度污染,162,324,122,180,38,48,1.36,79
2019-02-27,轻度污染,127,293,95,125,19,40,0.92,66
2019-02-28,中度污染,170,330,129,173,20,59,1.02,55
2019-03-01,重度污染,211,351,160,206,22,55,1.31,76
2019-03-02,中度污染,194,347,151,215,20,54,1.23,70
2019-03-03,中度污染,154,313,116,178,13,44,0.82,63
2019-03-04,轻度污染,132,299,100,148,15,51,0.85,65
2019-03-05,中度污染,164,334,124,170,20,45,0.95,78
2019-03-06,良,90,256,37,122,10,23,0.56,76
2019-03-07,良,64,188,32,75,13,31,0.64,56
2019-03-08,良,91,327,62,121,20,46,0.87,55
2019-03-09,轻度污染,102,332,76,114,19,37,0.75,68
2019-03-10,轻度污染,148,356,112,169,16,53,0.97,71
2019-03-11,良,86,293,49,107,10,24,0.62,73
2019-03-12,良,57,118,16,63,8,25,0.56,58
2019-03-13,良,71,224,33,91,15,41,0.81,41
2019-03-14,良,83,338,50,111,18,45,0.68,50
2019-03-15,良,67,275,24,83,12,43,0.6,50
2019-03-16,良,73,272,42,94,21,36,0.7,62
2019-03-17,良,89,298,59,124,34,38,1.18,76
2019-03-18,轻度污染,106,339,72,132,19,29,0.67,93
2019-03-19,良,89,299,55,101,15,25,0.59,109
2019-03-20,良,89,290,63,94,14,35,1.03,86
2019-03-21,良,65,201,20,76,7,19,0.48,74
2019-03-22,良,57,258,26,63,16,30,0.66,62
2019-03-23,良,55,239,21,58,8,25,0.58,63
2019-03-24,良,95,334,63,110,16,41,0.69,68
2019-03-25,轻度污染,102,341,76,122,18,33,0.73,83
2019-03-26,轻度污染,111,339,75,143,20,40,0.81,79
2019-03-27,良,96,302,61,135,22,35,0.89,98
2019-03-28,良,94,304,48,136,22,35,1.11,76
2019-03-29,轻度污染,115,349,78,134,19,44,0.92,26
2019-03-30,良,78,274,18,98,5,18,0.59,73
2019-03-31,良,72,310,25,93,15,41,0.82,54
2019-04-01,良,90,345,54,123,24,44,1.05,65
2019-04-02,良,85,317,55,106,20,29,0.93,97
2019-04-03,良,92,315,65,118,20,32,1.0,107
2019-04-04,轻度污染,113,314,84,139,19,33,0.84,131
2019-04-05,轻度污染,135,330,100,164,21,33,0.97,133
2019-04-06,轻度污染,115,324,79,163,22,29,0.84,94
2019-04-07,轻度污染,137,352,94,197,23,32,1.18,123
2019-04-08,轻度污染,123,338,82,179,31,43,1.52,76
2019-04-09,优,47,150,15,40,6,16,0.59,81
2019-04-10,良,58,255,40,55,7,27,0.64,81
2019-04-11,轻度污染,115,350,86,114,10,49,0.86,51
2019-04-12,轻度污染,136,353,102,128,14,39,0.93,62
2019-04-13,轻度污染,112,327,83,124,18,30,0.76,97
2019-04-14,良,70,295,16,86,6,21,0.53,90
2019-04-15,良,79,319,44,93,16,36,0.58,95
2019-04-16,良,89,319,65,106,20,29,0.78,122
2019-04-17,良,93,299,46,122,16,21,0.63,117
2019-04-18,轻度污染,105,307,36,155,18,24,0.73,113
2019-04-19,良,91,310,35,130,18,32,1.1,78
2019-04-20,良,82,312,48,107,22,31,0.53,96
2019-04-21,轻度污染,113,341,82,157,23,36,1.1,99
2019-04-22,良,64,217,39,72,12,17,0.51,55
2019-04-23,优,45,89,26,44,7,14,0.38,49
2019-04-24,良,64,187,36,76,10,26,0.57,48
2019-04-25,优,45,94,17,45,5,16,0.47,67
2019-04-26,良,52,172,23,48,8,18,0.47,89
2019-04-27,良,65,299,41,68,15,29,0.72,72
2019-04-28,良,54,191,35,51,13,23,0.76,82
2019-04-29,轻度污染,105,339,78,107,17,33,0.48,90
